id,answer,subject,domain,bangla_correct,banglish_correct,english_correct,bangla_parsed,banglish_parsed,english_parsed,bangla_prompt,banglish_prompt,english_prompt
benqa_ext_10th-Physics_0033,C,Physics,physics,1,0,1,C,B,C,"বেগ একটি- i. মৌলিক রাশি ii. ভেক্টর রাশি iii. মাত্রা = LT^{-1} নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","beg ekoti- i. moulik rashi ii. bhektor rashi iii. matra = LT^{-1} nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Velocity is a- i. fundamental quantity ii. Vectory quantity iii.dimension = LT^{-1} Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0041,A,Physics,physics,1,0,1,A,B,A,"সমুদ্রের গভীরাত নির্ণয়ে প্রতিফলিত কোন যন্ত্রটি দ্বারা ধারণ করা হয়? A. জিওফোন B. রাডার C. টেলিস্কোপ D. পেরিস্কোপ Answer with only A, B, C, or D.","somudrer gobhirat nirnoye protifolit kon jontroti dwara dharon kora hoy? A. jiofon B. radar C. teliskop D. periskop Answer with only A, B, C, or D.","Which instrument used to catch the reflecting wave fot determine the depth of thr ocean? A. Geophone B. Radar C. Telescope D. Periscope Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0080,B,Physics,physics,1,0,1,B,C,B,"রিওস্টেট কী? A. সার্কিট ব্রেকার B. পরিবর্তী রোধ C. ফিউজ D. ধারক Answer with only A, B, C, or D.","riostet ki? A. sarkit brekar B. poriborti rodh C. fiuj D. dharok Answer with only A, B, C, or D.","What is rheostat? A. Circuit breaker B. Variable resistance C. Fuse D. capacitor Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0085,B,Physics,physics,1,0,1,B,D,B,"সময়ের সাথে চার্জ প্রবাহের হারকে কী বলে? A. বিভব B. তড়িৎ প্রবাহ C. রোধ D. পরিবাহিতা Answer with only A, B, C, or D.","somoyer sathe charj probaher haroke ki bole? A. bibhob B. torit probah C. rodh D. poribahita Answer with only A, B, C, or D.","Flow of charge with respected to time is called- A. potential B. electric current C. resistance D. conductivity Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0098,A,Physics,physics,1,0,1,A,C,A,"উত্তল দর্পণ কোথায় ব্যবহৃত হয়? A. গাড়িতে B. রাডারে C. সৌর চুল্লিতে D. টর্চ লাইটে Answer with only A, B, C, or D.","uttol dorpon kothay byobohrit hoy? A. garite B. radare C. sour chullite D. torch laite Answer with only A, B, C, or D.","Where convex mirrors are used? A. Cars B. Radar C. Solar oven D. Torch light Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0104,D,Physics,physics,1,0,1,D,C,D,"স্ক্রু-গজের স্ক্রুয়ের সরণকে কী বলে? A. যান্ত্রিক ত্রুটি B. লঘিষ্ঠ গণন C. ভার্নিয়ার ধ্রুবক D. পিচ Answer with only A, B, C, or D.","skru-gojer skruyer soronoke ki bole? A. jantrik truti B. loghishth gonon C. bharniyar dhrubok D. pich Answer with only A, B, C, or D.","What is called the displacement of screw gauge? A. Error B. Least count C. Vemicr constant D. Pitch Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0118,C,Physics,physics,1,0,1,C,B,C,"সম্পূর্ণ ঘর আলোকিত হওয়ার কারণ- I. নিয়মিত প্রতিফলণ II. পূর্ণ অভ্যন্তরীন প্রতিফলণ III. ব্যপ্ত প্রতিফলণ নিচের কোনটি সঠিক? A. i B. ii C. iii D. i, ii ও iii Answer with only A, B, C, or D.","sompurn ghor alokit hooyar karon- I. niyomit protifolon II. purn obhyontorin protifolon III. byopt protifolon nicher konoti sothik? A. i B. ii C. iii D. i, ii o iii Answer with only A, B, C, or D.","The reason of illumunated of the whole house is - i.regular reflection ii. Total internal reflection iii.irregular reflaction Which one is correct? A. i B. ii C. iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0137,A,Physics,physics,1,0,1,A,C,A,"নিচের কোনটি ভেক্টর রাশি? A. সরণ B. দূরত্ব C. সময় D. দ্রুতি Answer with only A, B, C, or D.","nicher konoti bhektor rashi? A. soron B. durotto C. somoy D. druti Answer with only A, B, C, or D.","Which one of the following is vector quantity? A. Displacement B. distance C. Time D. Speed Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0140,B,Physics,physics,0,0,1,D,D,B,"একটি স্ক্রুগজের বৃত্তাকার স্কেলের ভাগসংখ্যা a, ন্যূনাঙ্ক b এবং স্ক্রুর পিচ c হলে নিচের কোনটি সঠিক? A. abc = 1 B. c = ab C. a = bc D. b = ac Answer with only A, B, C, or D.","ekoti skrugojer brittakar skeler bhagosongkhya a, nyunangk b ebong skrur pich c hole nicher konoti sothik? A. abc = 1 B. c = ab C. a = bc D. b = ac Answer with only A, B, C, or D.","In screw gauge, the number of circular divisions is 'a', the least constant is 'b' and the pitch is 'c'. Which one is correct? A. abc = 1 B. c = ab C. a = bc D. b = ac Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0141,C,Physics,physics,1,0,1,C,B,C,"একটি বস্তু সরল পথে 10 m অগ্রসর হয়ে সেখান থেকে একই পথে 4 m ফিরে এলো। দূরত্ব ও সরণের পার্থক্য কত? A. 4m B. 6m C. 8m D. 14m Answer with only A, B, C, or D.","ekoti bostu sorol pothe 10 m ogrosor hoye sekhan theke ekoi pothe 4 m fire elo. durotto o soroner parthoky kot? A. 4m B. 6m C. 8m D. 14m Answer with only A, B, C, or D.","An object moves 10m in straight path and come back 4m along the same path. What is the difference between distance and displacement? A. 4m B. 6m C. 8m D. 14m Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0151,D,Physics,physics,1,0,1,D,C,D,"নিচের কোনটির পরিবাহকত্ব বেশি? A. বাতাস B. হীরা C. গ্রাফাইট D. সোনা Answer with only A, B, C, or D.","nicher konotir poribahokotb beshi? A. batas B. hira C. grafait D. sona Answer with only A, B, C, or D.","Which of the following substance has more conductivity? A. Air B. Diamond C. Graphite D. Gold Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0156,C,Physics,physics,1,0,1,C,D,C,"কোন আলোতে চোখের সংবেদনশীলতা সবচেয়ে বেশি? A. নীল B. বেগুনি C. সবুজ D. লাল Answer with only A, B, C, or D.","kon alote chokher songbedonoshilota sobocheye beshi? A. nil B. beguni C. sobuj D. lal Answer with only A, B, C, or D.","In which color the sensitivity of eyes is maximum? A. Blue B. Violet C. Green D. Red Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0167,A,Physics,physics,1,0,1,A,D,A,"এক টুকরা কাচে শতকরা কত ভাগ আলোর প্রতিফলন হয়? A. 4 ভাগ 5 ভাগ B. 40 থেকে 50 ভাগ C. 80 থেকে 90 ভাগ D. 95 থেকে 96 ভাগ Answer with only A, B, C, or D.","ek tukora kache shotokora kot bhag alor protifolon hoy? A. 4 bhag 5 bhag B. 40 theke 50 bhag C. 80 theke 90 bhag D. 95 theke 96 bhag Answer with only A, B, C, or D.","At what percentage is light refelcted from a piece of glass? A. 4% to 5% B. 40% to 50% C. 80% to 90% D. 95% to 96% Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0174,B,Physics,physics,0,0,1,A,A,B,"নিচের কোনটি দৃশ্যমান আলোর তরঙ্গ দৈর্ঘ্য? A. 300\eta m-700\eta m B. 400\mu m-700\eta m C. 300\mu m-700\mu m D. 700\mu m-400\mu m Answer with only A, B, C, or D.","nicher konoti drishyoman alor torongg doirghy? A. 300\eta m-700\eta m B. 400\mu m-700\eta m C. 300\mu m-700\mu m D. 700\mu m-400\mu m Answer with only A, B, C, or D.","Which one of the following is the wave length of visible light? A. 300\eta m-700\eta m B. 400\mu m-700\eta m C. 300\mu m-700\mu m D. 700\mu m-400\mu m Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0180,B,Physics,physics,0,0,1,A,C,B,"আপেক্ষিক ত্রুটি- i. এক ধরনের অনুপাত ii. সত্যিকারের ত্রুটির পরিমাপ iii. সাধারণ স্কেলের তুলনায় ভার্নিয়ার স্কেলে কম হয় নিচের কোনটি সঠিক? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, o...","apekshik truti- i. ek dhoroner onupat ii. sotyikarer trutir porimap iii. sadharon skeler tulonay bharniyar skele kom hoy nicher konoti sothik? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A...","Relative error is- i. a kind of ratio ii. actual measurement of error iii. smaller in Vernier scale compared to normal scale Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with on..."
benqa_ext_10th-Physics_0190,A,Physics,physics,1,0,1,A,C,A,"সবচেয়ে ছোট তরঙ্গ দৈর্ঘ্যের আলো কোনটি? A. গামা রে B. এক্স-রে C. ইনফ্রারেড D. রেডিও ওয়েভ Answer with only A, B, C, or D.","sobocheye chhot torongg doirghyer alo konoti? A. gama re B. eks-re C. inofrared D. redio oyebh Answer with only A, B, C, or D.","Which one is the light of shortest wave length? A. Gamma ray B. X-ray C. Infrared D. Radio wave Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0194,B,Physics,physics,1,0,1,B,C,B,"নিচের কোনটি অর্ধ-পরিবাহী? A. কাচ B. সিলিকন C. নাইক্রোম D. হীরা Answer with only A, B, C, or D.","nicher konoti ordh-poribahi? A. kach B. silikon C. naikrom D. hira Answer with only A, B, C, or D.","Which one of below is a semi- conductor? A. Glass B. Silicon C. Nichrome D. Diamond Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0199,D,Physics,physics,1,0,1,D,A,D,"স্থির অবস্থান থেকে বিনা বাধায় পড়ন্ত বস্তু নির্দিষ্ট সময়ে যে দূরত্ব অতিক্রম করে তা ঐ সময়ের- A. সমানুপাতিক B. ব্যস্তানুপাতিক C. বর্গের ব্যাস্তানুপাতিক D. বর্গের সমানুপাতিক Answer with only A, B, C, or D.","sthir obosthan theke bina badhay poront bostu nirdisht somoye je durotto otikrom kore ta oi somoyer- A. somanupatik B. byostanupatik C. borger byastanupatik D. borger somanupatik Answer with only A, B, C, or D.",The distance travelled is a fiven time by a freely falling body from rest will be - A. proportional to the time B. inverselyj proportional to that time C. inversely proportional to the square of that time D. proportio...
benqa_ext_10th-Physics_0206,C,Physics,physics,1,0,1,C,B,C,"কোন শক্তিগুলো নবায়নযোগ্য শক্তি? A. কয়লা, ভূ-তাপ ও সমুদ্র তরঙ্গ B. প্রাকৃতিক গ্যাস, জোয়ার ভাটা ও বায়ু প্রবাহ C. জলপ্রবাহ, সমুদ্র তাপ ও সূর্যের আলো D. সূর্যের তাপ, হাইড্রোজেন ফুয়েল ও ইউরেনিয়াম Answer with only A, B, C,...","kon shoktigulo nobayonojogy shokti? A. koyola, bhu-tap o somudr torongg B. prakritik gyas, joyar bhata o bayu probah C. joloprobah, somudr tap o suryer alo D. suryer tap, haidrojen fuyel o iureniyam Answer with only A...","Which of the following are renewable energy? A. coal, Geothermal energy and sea wave B. Nature gas, tides and air flow C. watew floow, heat trom sea and sunlighy D. Sunlighy, Hydrogen fuel and Uranium Answer with only..."
benqa_ext_10th-Physics_0208,A,Physics,physics,1,0,1,A,D,A,"একটি বস্তুর ক্ষেত্রফল বাড়ালে- i. চাপ কমে ii. বল বাড়ে iii. ঘনত্ব বাড়ে নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","ekoti bostur kshetrofol barale- i. chap kome ii. bol bare iii. ghonotb bare nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","To increase area of a body- i. pressure decreases ii. Force increases iii. Density increases which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0212,C,Physics,physics,1,0,1,C,D,C,"উত্তল দর্পণ কোথায় ব্যবহার হয়? i. বাস্তব ii. সোজা iii. সমান দৈর্ঘ্যের নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii ও iii Answer with only A, B, C, or D.","uttol dorpon kothay byobohar hoy? i. bastob ii. soja iii. soman doirghyer nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii o iii Answer with only A, B, C, or D.","Image in a plane murror is i. real ii. Straight iii. Equal to the size of the object Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0227,A,Physics,physics,1,0,1,A,D,A,"অবতল দর্পণে ফোকাস তল ও প্রধান অক্ষের মধ্যবর্তী কোণের মান কত? A. 90\degree B. 180\degree C. 270\degree D. 360\degree Answer with only A, B, C, or D.","obotol dorpone fokas tol o prodhan oksher modhyoborti koner man kot? A. 90\degree B. 180\degree C. 270\degree D. 360\degree Answer with only A, B, C, or D.","What is the angle between focal plane and principal axis of a concave mirror? A. 90\degree B. 180\degree C. 270\degree D. 360\degree Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0228,D,Physics,physics,1,0,1,D,C,D,"কে কোয়ান্টাম তত্ত্ব প্রদান করেন? A. নিউটন B. আইনস্টাইন C. সত্যেন্দ্রনাথ বসু D. ম্যাক্স প্ল্যাঙ্ক Answer with only A, B, C, or D.","ke koyantam totto prodan koren? A. niuton B. ainostain C. sotyendronath bosu D. myaks plyangk Answer with only A, B, C, or D.","Who discovered ""Quantum theory""?"" A. Newton B. Einstein C. Satyendra Nath Basu D. Max Planck Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0230,A,Physics,physics,1,0,1,A,C,A,"অবতল দর্পণে দ্বিগুণ ফোকাস দূরত্বের বাইরে লক্ষ্যবস্তু স্থাপন করা হলে বিম্বের প্রকৃতি কেমন হবে? A. বাস্তব ও উল্টো B. বাস্তব ও সোজা C. অবাস্তব ও উল্টা D. অবাস্তব ও সোজা Answer with only A, B, C, or D.","obotol dorpone dwigun fokas durotter baire lokshyobostu sthapon kora hole bimber prokriti kemon hobe? A. bastob o ulto B. bastob o soja C. obastob o ulta D. obastob o soja Answer with only A, B, C, or D.",What will be the nature of the image when an object placed at a distance more than twice focal length of concave mirror ? A. Real and inverted B. Real and erect C. virtual and inverted D. Virtual and erect Answer with...
benqa_ext_10th-Physics_0235,A,Physics,physics,0,0,1,D,C,A,"বিজ্ঞানীরা বুঝতে পারেন পরমাণুগুলো- i. আসলে অবিনশ্বর নয় ii. ভেঙ্গে তেজস্ক্রিয় বিকিরণ হতে পারে iii. তাদের শক্তি বিকিরণ করে নিউক্লিয়াসের ভিতর পড়ে যাবে নিচের কোনটি সঠিক? A. i and ii B. i and iii C. ii and iii D. i, ii and...",bijnanira bujhote paren poromanugulo- i. asole obinoshbor noy ii. bhengge tejoskriy bikiron hote pare iii. tader shokti bikiron kore niukliyaser bhitor pore jabe nicher konoti sothik? A. i and ii B. i and iii C. ii an...,The scientists understood that actually the atoms are- i. not impersihable ii. may emit radioactive radiation on disintegration disintegration iii. radiate its energy and fall into the nucleus Which one is correct? A....
benqa_ext_10th-Physics_0242,A,Physics,physics,1,0,1,A,D,A,"নবায়নযোগ্য শক্তি হচ্ছে- i. বায়ু শক্তি ii. বায়ো ফুয়েল iii. কয়লা নিচের কোনটি সঠিক? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D.","nobayonojogy shokti hochchhe- i. bayu shokti ii. bayo fuyel iii. koyola nicher konoti sothik? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D.","Renewable energy is - i. wind energy ii. bio fuel iii. coal Which one is correct? A. i and ii B. i and iii C. ii and iii D. i, ii and iii Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0270,D,Physics,physics,1,0,1,D,B,D,"ক্ষমতার মাত্রা কোনটি? A. MLT^{-2} B. ML^{2}T^{-2} C. ML^{-1}T^{-3} D. ML^{2}T^{-3} Answer with only A, B, C, or D.","kshomotar matra konoti? A. MLT^{-2} B. ML^{2}T^{-2} C. ML^{-1}T^{-3} D. ML^{2}T^{-3} Answer with only A, B, C, or D.","Which one is the dimension of power? A. MLT^{-2} B. ML^{2}T^{-2} C. ML^{-1}T^{-3} D. ML^{2}T^{-3} Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0271,A,Physics,physics,1,0,1,A,B,A,"রোধ প্রস্থচ্ছেদের ক্ষেত্রফলের সাথে কীভাবে সম্পর্কযুক্ত? A. ব্যাস্তানুপাতে B. সমানুপাতে C. বর্গের ব্যস্তানুপাতে D. বর্গমূলের ব্যস্তানুপাতে Answer with only A, B, C, or D.","rodh prosthochchheder kshetrofoler sathe kibhabe somporkojukt? A. byastanupate B. somanupate C. borger byostanupate D. borgomuler byostanupate Answer with only A, B, C, or D.","How is resistence related with the area of cross-section? A. Inversely proportionate B. Proportionate C. Square of inversely proportionate D. Square root of inversely proportionate Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0276,B,Physics,physics,1,0,1,B,C,B,"40 m উঁচু দালানের ছাদ থেকে কোনো বস্তু ছেড়ে দিলে এটি কত বেগে ভূ-পৃষ্ঠকে আঘাত করবে? A. 784ms^{-1} B. 28ms^{-1} C. 19.79ms^{-1} D. 14 ms^{-1} Answer with only A, B, C, or D.","40 m unchu dalaner chhad theke kono bostu chhere dile eti kot bege bhu-prishthoke aghat korobe? A. 784ms^{-1} B. 28ms^{-1} C. 19.79ms^{-1} D. 14 ms^{-1} Answer with only A, B, C, or D.","How fast will an object his the ground if it is released from the root of 40 m high building? A. 784ms^{-1} B. 28ms^{-1} C. 19.79ms^{-1} D. 14 ms^{-1} Answer with only A, B, C, or D."
benqa_ext_10th-Physics_0282,D,Physics,physics,1,0,1,D,C,D,"2\Omega রোধের তিনটি রোধ পরস্পর সমান্তরালে সংযুক্ত করলে তুল্য রোধের মান কত ওহম হবে? A. 6 B. 4 C. 0.55 D. 0.67 Answer with only A, B, C, or D.","2\Omega rodher tinoti rodh porospor somantorale songjukt korole tuly rodher man kot ohom hobe? A. 6 B. 4 C. 0.55 D. 0.67 Answer with only A, B, C, or D.","If three resistances of 2\Omega are connected in parallel, what is the value of equivalent resistance? A. 6 B. 4 C. 0.55 D. 0.67 Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0005,B,Biology-II,biology-ii,1,0,1,B,D,B,"একটি স্বাভাবিক দম্পতির সমস্ত সন্তান-সন্ততির ৫০% পুত্র হিমোফিলিক এবং ৫০% পুত্র ও কন্যারা স্বাভাবিক। উদ্দীপক অনুসারে দম্পতির জিনোটাইপ হলো- A. \male _{x}B_{y}, \female _{x}B_{x}B B. \male _{X}B_{Y}, \female _{X}B_{X}b C....","ekoti sbabhabik dompotir somost sontan-sontotir 50% putr himofilik ebong 50% putr o konyara sbabhabik. uddipok onusare dompotir jinotaip holo- A. \male _{x}B_{y}, \female _{x}B_{x}B B. \male _{X}B_{Y}, \female _{X}B_{...","Among the offspring's of a normal couple,50% sons haemophilic whether 50% of sons and all daughters are normal. According to the stem genotype of the couple is- A. \male _{x}B_{y}, \female _{x}B_{x}B B. \male _{x}B_{y..."
benqa_ext_12th-Biology-II_0018,B,Biology-II,biology-ii,1,0,1,B,C,B,"নিম্নের কোন প্রাণিটি অ্যাসিলোমিট? A. গোলকৃমি B. ফিতাকৃমি C. কেঁচো D. শামুক Answer with only A, B, C, or D.","nimner kon praniti asilomit? A. golokrimi B. fitakrimi C. kencho D. shamuk Answer with only A, B, C, or D.","Which one of the folloeing animals is acoelomate ? A. Round worm B. Flat worm C. Earth worm D. Snail Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0037,B,Biology-II,biology-ii,0,0,1,D,D,B,"হিমোসিলযুক্ত পর্ব i. Mollusca ii. Annelida iii. Arthropoda নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii, ও iii Answer with only A, B, C, or D.","himosilojukt porb i. Mollusca ii. Annelida iii. Arthropoda nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii, o iii Answer with only A, B, C, or D.","Haemocoel associated Phylums are- I. mollusca ii. Annelida iii. Arthropoda A. i & ii B. i & iii C. ii & iii D. i, ii & iii Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0044,D,Biology-II,biology-ii,1,0,1,D,C,D,"শ্বসনের স্নায়ুবিক নিয়ন্ত্রণে কোন স্নায়ু ভূমিকা রাখে? A. অ্যাবডুসেন্স B. ইলিয়াক C. অলফ্যাক্টরি D. ভ্যাগাস Answer with only A, B, C, or D.","shbosoner snayubik niyontrone kon snayu bhumika rakhe? A. abodusens B. iliyak C. olofyaktori D. bhyagas Answer with only A, B, C, or D.","Which nerve plays role in the neural control of respiration? A. Abducens B. Iliac C. Olfactory D. Vagus Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0071,C,Biology-II,biology-ii,1,0,1,C,D,C,"কোন রক্তগ্রুপ বহনকারী ব্যক্তিকে সর্বজনীন দাতা বলা হয়? A. A B. B C. O D. AB Answer with only A, B, C, or D.","kon roktogrup bohonokari byoktike sorbojonin data bola hoy? A. A B. B C. O D. AB Answer with only A, B, C, or D.","Which blood group carrier is known as ""Universal Donor""? A. A B. B C. O D. AB Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0081,A,Biology-II,biology-ii,1,0,1,A,D,A,"গ্যাস্ট্রিক রসে কোনগুলো বিদ্যমান? A. পেপসিন, রেনিন, মিউসিন, B. ট্রিপসিন, রেনিন, লাইপেজ C. পেপসিন, ট্রিপসিন, লাইপেজ D. পেপসিন, ট্রিপসিন, রেনিন Answer with only A, B, C, or D.","gyastrik rose konogulo bidyoman? A. peposin, renin, miusin, B. triposin, renin, laipej C. peposin, triposin, laipej D. peposin, triposin, renin Answer with only A, B, C, or D.","Gastric juice consists of- A. Pepsin,renin,meusin B. tripsin,renin,lipase C. Pepsin,tripsin,lipase D. Pepsin,tripsin,renin Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0088,D,Biology-II,biology-ii,1,0,0,D,C,B,"প্রশ্বাস ক্রিয়ার সময়- i. ডায়াফ্রাম ম্নিগামী হয় ii. ইন্টারকোস্টাল পেশি সংকুচিত হয় iii. পর্শুকাগুলো উপরের দিকে উত্তোলিত হয় নিচের কোনটি সঠিক? A. i ও ii B. i ও iii C. ii ও iii D. i, ii, ও iii Answer with only A, B, C, or D.","proshbas kriyar somoy- i. dayafram mnigami hoy ii. intarokostal peshi songkuchit hoy iii. porshukagulo uporer dike uttolit hoy nicher konoti sothik? A. i o ii B. i o iii C. ii o iii D. i, ii, o iii Answer with only A,...","During inspiration - i.diaphragm moves down ii. Intercostal muscle constricted iii.ribs moves upward Which one is correct? A. i & ii B. i & iii C. ii & iii D. i, ii & iii Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0097,A,Biology-II,biology-ii,0,0,1,D,B,A,ঘাসফড়িং এর রূপান্তরের সঠিক ক্রম কোনটি? A. ডিম \rightarrow নিস্ফ \rightarrow পূর্ণাঙ্গ প্রাণী B. ডিম \rightarrow লার্ভা পিউপা \rightarrow ইমাগো C. ডিম \rightarrow পিউপা \rightarrow পূর্ণাঙ্গ প্রাণী D. ডিম \rightarrow ল...,ghasoforing er rupantorer sothik krom konoti? A. dim \rightarrow nisf \rightarrow purnangg prani B. dim \rightarrow larbha piupa \rightarrow imago C. dim \rightarrow piupa \rightarrow purnangg prani D. dim \rightarrow...,"Which is the correctd sequence of metamorphosis of Grasshopper? A. Egg→Nymph→Adult animal B. Egg→Larva→Pupa→Image C. Egg→Pupa→Adult animal D. Egg→Larva→Nymph→Adult animal Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0100,D,Biology-II,biology-ii,1,0,0,D,C,B,"Hydra লম্বা দূরত্ব অতিক্রম করার জন্য কোন চলন সম্পন্ন করে? A. সমারসন্টিং B. গ্লাইডিং C. ক্রলিং D. লুপিং Answer with only A, B, C, or D.","Hydra lomba durotto otikrom korar jony kon cholon somponn kore? A. somarosonting B. glaiding C. kroling D. luping Answer with only A, B, C, or D.","What locomotion does hudra perform to cover long distance? A. Somersaulting B. Gliding C. Crawling D. Looping Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0107,A,Biology-II,biology-ii,1,0,1,A,C,A,"অ্যাস্থির মাতৃকায় কোন কোষ থাকে? A. অস্টিওব্লাস্ট ও অস্টিও সাইট B. অস্টিওব্লাস্ট ও কন্ড্রোসাইট C. কন্ড্রোসাইট ও অস্টিও সাইট D. কন্ড্রোমিউকয়েড ও কন্ড্রোঅ্যালবুনয়েড Answer with only A, B, C, or D.","asthir matrikay kon kosh thake? A. ostioblast o ostio sait B. ostioblast o kondrosait C. kondrosait o ostio sait D. kondromiukoyed o kondroojalobunoyed Answer with only A, B, C, or D.","Which cell remain in the matrix of bone? A. Osteoblast and Osteocyte B. Osteoblast and Chondrocite C. Chondrocyte and Osteocyte D. Chondromucoid and Chondroalbunoid Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0123,A,Biology-II,biology-ii,0,0,1,C,C,A,"কোন প্রাণীতে প্রতীপ রূপান্তর ঘটে? A. Ascidia mentula B. Eusphyrna blochii C. Myxine glutinosa D. Neoceratiodus frosteri Answer with only A, B, C, or D.","kon pranite protip rupantor ghote? A. Ascidia mentula B. Eusphyrna blochii C. Myxine glutinosa D. Neoceratiodus frosteri Answer with only A, B, C, or D.","In which animal doed occur in retrogressive metamorphosis? A. Ascidia mentula B. Ecsphyrna blochii C. Myxine glutinosa D. Neoceratodus frosteri Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0127,B,Biology-II,biology-ii,1,0,1,B,C,B,"শ্বসন তন্ত্রের কোন অংশে অলফ্যাক্টরি কোষ থাকে? A. ভেস্টিবিউল B. নাসাগহ্বর C. পশ্চাৎ নাসারন্ধ্র D. নাসা গলবিল Answer with only A, B, C, or D.","shboson tontrer kon ongshe olofyaktori kosh thake? A. bhestibiul B. nasagohbor C. poshchat nasarondhr D. nasa golobil Answer with only A, B, C, or D.","Which part of the respiratory system contains olfactory cell? A. Vestibule B. Nasal cavity C. Posterior nostrils D. Nasopharynx Answer with only A, B, C, or D."
benqa_ext_12th-Biology-II_0150,A,Biology-II,biology-ii,1,0,0,A,D,D,দুগ্ধ প্রোটিন + পানি \xrightarrow{রেনিন} প্যারাকেসিন \xrightarrow{A} পেপটোন উদ্দীপকের A চিহ্নিত স্থানে ক্রিয়াশীল এনজাইমটি ক্ষরিত হয় কোন কোষ থেকে? A. জাইমুজেনিক B. আর্জেন্টাফিন C. মিউকাস D. প্যারাইটাল Answer with onl...,dugdh protin + pani \xrightarrow{renin} pyarakesin \xrightarrow{A} pepoton uddipoker A chihnit sthane kriyashil enojaimoti kshorit hoy kon kosh theke? A. jaimujenik B. arjentafin C. miukas D. pyaraital Answer with onl...,Milk protein + water\xrightarrow[]{Renin}Paracaesin\overset{'A'}{\rightarrow}pepton From which 'cell' secretes the active enzyme at the 'A' marked place of the stem? A. Zymogenic B. Argentaffin C. Mucous D. parietal A...
benqa_ext_12th-Biology-II_0167,C,Biology-II,biology-ii,0,0,1,D,D,C,"অ্যান্টিবডিহীন রক্তগ্রুপ কোনটি? A. A B. B C. AB D. O Answer with only A, B, C, or D.","antibodihin roktogrup konoti? A. A B. B C. AB D. O Answer with only A, B, C, or D.","Which is the blood group without anti bodies? A. A B. B C. AB D. O Answer with only A, B, C, or D."
