model,id,variant,dataset,task_type,answer_type,gold,before_correct,after_correct,change,before_parsed,after_parsed,before_seconds,after_seconds,before_source,after_source
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0020,english,mgsm,math_word_problem,short_answer,6,False,False,same_wrong,"So far, she has walked 6 miles in 2 hours",### Step 1: Total time needed,3.2706,6.6513,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0021,bangla,mgsm,math_word_problem,short_answer,15,False,False,same_wrong,"আমার কাছে 10 লিটার অরেঞ্জ ড্রিঙ্ক আছে, যার দুই-তৃতীয়াংশ জল",অরেঞ্জ ড্রিঙ্কের জলের পরিমাণ = \( \frac{2}{3} \times 10 = \frac{20}{3} \) লিটার।,3.5489,6.8132,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0021,banglish_clean,mgsm,math_word_problem,short_answer,15,False,False,same_wrong,We are given a problem involving volumes of juice and how they are divided. Let's carefully analyze and solve it step by step.,"Then, **1 liter of orange juice is added** (ek litar",3.3426,6.6372,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0021,english,mgsm,math_word_problem,short_answer,15,False,False,same_wrong,We spill **1 liter of the orange drink** during pouring.,### Step 2:,3.2461,6.5675,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0022,bangla,mgsm,math_word_problem,short_answer,14,False,False,same_wrong,সামান্থার বয়স 31 ব,রেমণ্ড 23 বছর বয়সে একটি,3.4749,6.7193,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0022,banglish_clean,mgsm,math_word_problem,short_answer,14,False,False,same_wrong,Samantha's son is 31 years old.,3. Samantha's son is 31 years old.,3.3077,6.6521,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0022,english,mgsm,math_word_problem,short_answer,14,False,True,gain,Raymond had a son at the age of 23.,14,3.2194,4.9069,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0023,bangla,mgsm,math_word_problem,short_answer,7,False,False,same_wrong,বিলির প্রথম 3 জন গ্রাহকের প্রত্যেকে 1টি DVD ক্রয় করেছেন → 3 × 1 = 3 �,পরবর্তী 2 জন গ্রাহকের প্রত্যেকে 2টি DVD ক্রয় করেছেন → 2 × 2 = 4,3.5485,6.9198,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0023,banglish_clean,mgsm,math_word_problem,short_answer,7,False,True,gain,Next 2 people bought 2 DVDs each → 2 × 2 = 4 DVDs,7,3.2945,6.6447,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0023,english,mgsm,math_word_problem,short_answer,7,False,True,gain,Total DVDs sold = 3 + 4 + 0 =,7,3.2264,3.5862,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0024,bangla,mgsm,math_word_problem,short_answer,8,False,False,same_wrong,মোমবাতি জ্বলার সময় 1:00 PM থেকে 5:00 PM পর্যন্ত হয়।,প্রতি ঘণ্টায় মোমবাতি 2 সেন্টিমিটা�,3.3645,6.775,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0024,banglish_clean,mgsm,math_word_problem,short_answer,8,False,True,gain,Tadhe 4 ghanta theke 4,8,3.411,4.4637,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0024,english,mgsm,math_word_problem,short_answer,8,True,True,same_correct,8,8,3.1994,3.3156,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0025,bangla,mgsm,math_word_problem,short_answer,26,False,False,same_wrong,"25% ছাড় পেলে কিনেছিলেন, তাই কিনে �","25% ছাড় পেলে কিনেছিলেন, তাই কিনে নেওয়া মূল্য = $ x - 0.25x = 0.75x $",3.4269,6.6866,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0025,banglish_clean,mgsm,math_word_problem,short_answer,26,True,True,same_correct,26,26,2.7684,2.8294,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0025,english,mgsm,math_word_problem,short_answer,26,False,False,same_wrong,0.75x = 19.50,26.00,3.3211,5.1989,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0026,bangla,mgsm,math_word_problem,short_answer,2,False,False,same_wrong,দুধ: 5 প্যাকেট × $3 = $15,আপেল: 4 টি × $1.50 = $6,3.5165,6.8386,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0026,banglish_clean,mgsm,math_word_problem,short_answer,2,False,False,same_wrong,"Apples: $1.50 per apple, 4 apples → 4 × $1.50",Chicken: $1,3.3363,6.5699,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0026,english,mgsm,math_word_problem,short_answer,2,False,False,same_wrong,4 × $1.50 = $6,Each box of pizza costs $8.50. To find the,3.2531,6.5463,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0027,bangla,mgsm,math_word_problem,short_answer,243,False,False,same_wrong,"মিশকা 3 জোড়া শর্টস, 3 জোড়া প্যান্ট, এবং 3 জোড়া জুতো �",3 জোড়া শর্টসে,3.4845,6.8325,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0027,banglish_clean,mgsm,math_word_problem,short_answer,243,False,False,same_wrong,Ekojora pyanter dam $22.50,3 × $42.00 (juto,3.5152,6.5709,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0027,english,mgsm,math_word_problem,short_answer,243,False,False,same_wrong,$3 \times 22,$49.50 + 67.50 + 126 = 24,3.3107,6.588,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0028,bangla,mgsm,math_word_problem,short_answer,16,False,False,same_wrong,সিন্থিয়া প্রতি রাতে 1 সার্ভিং আইসক্রিম খায়।,60 দিনে তিনি ক,3.4761,6.871,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0028,banglish_clean,mgsm,math_word_problem,short_answer,16,False,False,same_wrong,"The question appears to be in a mix of Bengali and English, and it seems to involve a calculation related to cost and time. Let's interpret and solve it step by step.","""Tini proti karton $4.00 dore 15 bar sarbhing kora jabe"" → ""For each tini",3.2943,6.5239,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0028,english,mgsm,math_word_problem,short_answer,16,False,False,same_wrong,Number of cartons needed = 60 servings ÷ 15 servings per carton = 4 cart,$16.00,3.2579,4.8541,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0029,bangla,mgsm,math_word_problem,short_answer,25,False,False,same_wrong,60 মাইলের ট্রিপে হেনরি প্রথমবার 20 মাইল চলে থেমেছিলেন।,"ট্রিপ শেষ হওয়ার 15 মাইল আগে তিনি দ্বিতীয়বার থেমেছিলেন, তার মানে তিনি",3.4759,6.7645,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0029,banglish_clean,mgsm,math_word_problem,short_answer,25,False,False,same_wrong,.,.,3.3394,3.4081,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0029,english,mgsm,math_word_problem,short_answer,25,False,True,gain,45,25,3.1786,3.8773,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0030,bangla,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,গ্লোরিয়া হিল জুতোর দাম $33 এবং অন্যটির দাম এটির দ্বিগুণ হল,তাদের একত্রে দাম = $33 + $66 = $99,3.5834,6.8484,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0030,banglish_clean,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,The **ekojora** is **$33** when,The **ekojora** is **$33** when the **buter** is **$33**.,3.3344,6.6046,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0030,english,mgsm,math_word_problem,short_answer,104,False,False,same_wrong,Step 1: Find the cost of the second pair of heels.,Step 3: The boots cost $5 more than this:,3.2395,6.5142,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0031,bangla,mgsm,math_word_problem,short_answer,109,False,False,same_wrong,মোট বয়স = 162 বছর,"তাহলে, ড্যারেলের বয়স = (7/18) × 162 = 63",3.4852,6.7289,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0031,banglish_clean,mgsm,math_word_problem,short_answer,109,False,False,same_wrong,"""Jodi tander dujoner mot boyos ekhon 162 bochhor hoy"" means:","The question states that if the difference between the number of boys and girls is 162, then 10 more boys will be there than girls.",3.3288,6.5978,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0031,english,mgsm,math_word_problem,short_answer,109,False,False,same_wrong,7x + 11x = 18x = 162,Allen's age 10 years from,3.2133,6.477,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0032,bangla,mgsm,math_word_problem,short_answer,80,False,False,same_wrong,দ্বিতীয় বন্ধু: প্রথমজনের অর্ধেকের থেকে 20,= (80 ÷ 2) + 20 = 40 + 20 = 60টি,3.575,6.8681,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0032,banglish_clean,mgsm,math_word_problem,short_answer,80,False,False,same_wrong,1. **First group (Ekojon):,3.,3.3495,6.675,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0032,english,mgsm,math_word_problem,short_answer,80,False,False,same_wrong,Third friend: 25% more than the,(80 + 60 + 100,3.2704,6.4763,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0033,bangla,mgsm,math_word_problem,short_answer,35,False,False,same_wrong,10টি কুকুরের,এক সপ্তাহ = 7 দিন।,3.4463,6.7611,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0033,banglish_clean,mgsm,math_word_problem,short_answer,35,False,False,same_wrong,The question is in Bengali and translates to:,The question is in Bengali and translates to:,3.3056,6.5956,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0033,english,mgsm,math_word_problem,short_answer,35,False,True,gain,"There are 7 days in a week, so weekly time = 5 × 7 = 3",35,3.1905,3.6286,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0034,bangla,mgsm,math_word_problem,short_answer,70,False,False,same_wrong,রৌপ্য মুদ্রার থেকে 30টি বেশি,রৌপ্য মুদ্রার থেকে 30টি বেশি স্বর্ণ মুদ্রা আছে।,3.3697,6.6727,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0034,banglish_clean,mgsm,math_word_problem,short_answer,70,False,False,same_wrong,Tader kachhe sborn mudra = 110 - 30 = 80,80,3.3198,3.5704,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0034,english,mgsm,math_word_problem,short_answer,70,False,False,same_wrong,g + s = 110,2s + 30,3.2141,6.5807,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0035,bangla,mgsm,math_word_problem,short_answer,23,False,False,same_wrong,রেমন্ডের কাছে 40টি রত্ন আছে।,= \( \frac{40}{2} + 5 = 20 + 5 = 25 \),3.4359,6.7057,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0035,banglish_clean,mgsm,math_word_problem,short_answer,23,False,False,same_wrong,"""ojaroner theke siobhaner kachhe 2ti kom ro","We are given a problem in Bengali, and we need to find how many rot (units) Siobhan has, given certain conditions.",3.286,6.581,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0035,english,mgsm,math_word_problem,short_answer,23,False,True,gain,Siobhan has 2 fewer than Aaron,23,3.2125,4.4956,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0036,bangla,mgsm,math_word_problem,short_answer,9,False,False,same_wrong,দ্বিতীয় 20 মিন,25% বেশি মানে হলো প্র,3.375,6.7227,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0036,banglish_clean,mgsm,math_word_problem,short_answer,9,False,True,gain,Tini 20 minute skor kore: 4 +,9,3.356,4.6534,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0036,english,mgsm,math_word_problem,short_answer,9,False,True,gain,"So, in the second 20 minutes, he",9,3.2734,4.526,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0037,bangla,mgsm,math_word_problem,short_answer,75,False,False,same_wrong,সম্প্রতি 4টি ইয়োগার্ট $5.00-এর �,"অর্থাৎ, 4টি ইয়োগার্টের মূল",3.3902,6.6914,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0037,banglish_clean,mgsm,math_word_problem,short_answer,75,False,False,same_wrong,4ti iyogart $5.00-er chharojukt mulye bikri,30 dine → 30 × $30.00 = $900,3.331,6.541,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0037,english,mgsm,math_word_problem,short_answer,75,False,False,same_wrong,The yogurts are on sale: 4 yogurts for $5.00.,15 × $5.00 = $75.00.,3.2312,6.6589,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0038,bangla,mgsm,math_word_problem,short_answer,2,False,False,same_wrong,জন তাঁর 13টি লেগো সেট আছে এবং সেগুলির প্রতিটিকে $15 দরে বিক্রয,তিনি $20 মূল্�,3.5725,6.9008,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0038,banglish_clean,mgsm,math_word_problem,short_answer,2,False,False,same_wrong,"After buying the gems, he has **$5 left","After buying the gems, he has **$5 left**.",3.3753,6.6247,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0038,english,mgsm,math_word_problem,short_answer,2,False,False,same_wrong,0,0,1.1516,1.1946,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0039,bangla,mgsm,math_word_problem,short_answer,10,False,False,same_wrong,"প্রশ্নটি ""তিনি কত দ্রুত দৌড়ান?"" হলে, এটি সম্ভবত প্রতি ঘন্টায়","প্রশ্নটি ""তিনি কত দ্রুত দৌড়ান?"" হলে, এটি সম্ভবত প্রতি ঘন্টায় দৌড়ানোর দ্রুতি (মাইল প্রতি ঘন্টা) বলতে বোঝায়।",3.4013,6.636,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0039,banglish_clean,mgsm,math_word_problem,short_answer,10,False,False,same_wrong,The question is in Bengali and translates to:,(This seems incorrect — 60 miles in one hour is extremely fast,3.3248,6.5904,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0039,english,mgsm,math_word_problem,short_answer,10,False,False,same_wrong,"On the other two days, he runs half as much as the first day, so 3 ÷ 2 = 1.5",Day 2: 1,3.2448,6.5796,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
Qwen/Qwen3-4B-Instruct-2507,mgsm_bn_0040,bangla,mgsm,math_word_problem,short_answer,18,False,False,same_wrong,প্রদত্ত তথ্য:,চারগুণ বেশি দ্রুত গতিতে দৌড়াতে পারেন → দৌড়ানোর গতি = 4 × হাঁটার গতি,3.5555,6.8368,results/runs/qwen3_4b_mgsm_bn50_v1/results/runs/qwen3_4b_mgsm_bn50_v1.jsonl,results/runs/qwen3_4b_mgsm_bn50_v1_128/results/runs/qwen3_4b_mgsm_bn50_v1_128.jsonl
