path,category,bytes,sha256
results/analysis/phi35_validation200_v4_devtest_by_split_variant_reparsed_rescored.csv,analysis_table,638,474f7a3592590e0390d075bd8c4910cee7965ca80c3d33cf2d8bfbab53ccf821
results/analysis/phonetic_bangla_dev50_benqa_mcq_generated_bn_audit_items.csv,analysis_table,20760,13479d44405e7734dcef708dd646d3bbcda0c1ff6f278016a82da9e722728ecf
results/analysis/phonetic_bangla_dev50_benqa_mcq_generated_bn_audit_summary.csv,analysis_table,284,2e18ebd27a82b9103a9a08c27d1444ed5f02ed921e3eeba3dd67d025c08437a6
results/analysis/phonetic_bangla_protected_dev50_benqa_mcq_generated_bn_audit_items.csv,analysis_table,18838,7d458ddc1817bb2b252a2dcd6bf73ab054a769145345858d07c1f683b6c37ed0
results/analysis/phonetic_bangla_protected_dev50_benqa_mcq_generated_bn_audit_summary.csv,analysis_table,283,2d61b513f5b10918465bf6f04456e1d8ac79cb9773d9a61c18dfa6c3790d4384
results/analysis/phonetic_bangla_protected_v2_dev50_benqa_mcq_generated_bn_audit_items.csv,analysis_table,18763,a2b3e5495667afd4eea90e427b58ae5e32cc2d46436ac4bb4b03bea838130509
results/analysis/phonetic_bangla_protected_v2_dev50_benqa_mcq_generated_bn_audit_summary.csv,analysis_table,283,f193973b0259b55d26d345ccf431986810232683b41d086a8e9b6824207605cc
results/analysis/phonetic_bangla_protected_v2_v5_dev50_benqa_mcq_generated_bn_audit_items.csv,analysis_table,18809,8f6698c1f04fec297cdcf28d5ee3f2aa36f63e527e5ae053b711be72a4e9982d
results/analysis/phonetic_bangla_protected_v2_v5_dev50_benqa_mcq_generated_bn_audit_summary.csv,analysis_table,283,f193973b0259b55d26d345ccf431986810232683b41d086a8e9b6824207605cc
results/analysis/phonetic_bangla_protected_v3_v5_dev50_benqa_mcq_generated_bn_audit_items.csv,analysis_table,18727,26291f46feab86bb4699686d69688d5513b7bf808e329e70be7ba017ccdfaab8
results/analysis/phonetic_bangla_protected_v3_v5_dev50_benqa_mcq_generated_bn_audit_summary.csv,analysis_table,281,795ce113472b394db5f353b44d866559f3c4e1e5717498bd638c1ea1b2a79c2a
results/analysis/pilot20_script_gap_items.csv,analysis_table,23677,3962f83f5d5ae2a7f44826b39051f957c2692fc24d6533770f90d4a5e00a5a07
results/analysis/pilot20_script_gap_summary.csv,analysis_table,2513,0b6a965ddf64e87616620f01b6c6fb68aca858f2d1f34bf9a50478ea49ed675f
results/analysis/post_v5_compute_budget.csv,analysis_table,770,2f801c2a01cd774629abfe901995ae0fd55d3be87ca8d5911ab9da97a9c3009d
results/analysis/post_v5_kaggle_job_plan.csv,analysis_table,2257,546f927894740b231c438b93a4ccfd0e520558e2b34df07a09b519b125b6a324
results/analysis/post_v5_rerun_readiness.csv,analysis_table,907,e601b3de70a3ceec0a08ec6e168a76feace19d40e2e29561898e083ce2aaccb3
results/analysis/prompt_sensitivity_summary.csv,analysis_table,270,27cde084047db5b8194b3dfa102c0937e15c85ebc0a21312644273e7ebb896d5
results/analysis/qwen25_0_5b_validation200_banglish_minus_bangla_bootstrap.csv,analysis_table,439,301634317656f91edcdc899d6bb27972a48de541316af1b19b4a9c13cb7b4ca0
results/analysis/qwen25_0_5b_validation200_banglish_minus_english_bootstrap.csv,analysis_table,440,ada3a7be67161df4caa2206f8d5bf498b22b86bee9d6133fc72d1242600b135b
results/analysis/qwen25_1_5b_validation200_banglish_minus_bangla_bootstrap.csv,analysis_table,438,367a8dbeaed7b539f3885be149fa4c985673f9f019a3adc7c2697928bbbe8fbb
results/analysis/qwen25_1_5b_validation200_banglish_minus_english_bootstrap.csv,analysis_table,441,41c3899a9ed61570d3b19b467d4cb9f83555d66b11c3132c6bcc9950a290bb81
results/analysis/qwen25_3b_benqa_ext_full851_item_matrix.csv,analysis_table,41197,aef87eb8288bf170cde78dc3c52d02b1f387db63c358907dd147b3f07a0e2b9f
results/analysis/qwen25_3b_benqa_ext_full851_paired_gaps.csv,analysis_table,529,e5bb078bc883a1931d8cd9031896c69a9244b466221e5b3802e38834c152f651
results/analysis/qwen25_3b_benqa_ext_full851_recoverable_banglish_misses.csv,analysis_table,200715,8a951f0cd01e873a1571fcb635ce8762eda48556b95c612bfb7d589be44f3b34
results/analysis/qwen25_3b_benqa_ext_full851_summary.csv,analysis_table,386,21fee1434036043733ea334669273253650fe1f6b5acfe664757375f24bcc72f
results/analysis/qwen25_3b_benqa_ext_pilot130_item_matrix.csv,analysis_table,6426,66ae1ef70fa079f9d12bbe07e2874a8f7f78b6a89a015ee5aef952d0200e1a05
results/analysis/qwen25_3b_benqa_ext_pilot130_paired_gaps.csv,analysis_table,516,88be4eb221155413b0fd1b933cecd12cdebf44cd2d83c79749e7d97b075b8c7f
results/analysis/qwen25_3b_benqa_ext_pilot130_recoverable_banglish_misses.csv,analysis_table,29836,e614b50929a8205becb2df451bea699fa17453edac2f206c4958cf25ae4392de
results/analysis/qwen25_3b_benqa_ext_pilot130_summary.csv,analysis_table,380,12254b0abfd709cc44cd0ac3d3ee67097e10dba746a2ba14cd4dfaf9371cd317
results/analysis/qwen25_3b_benqa_ext_smoke26_item_matrix.csv,analysis_table,1416,1a9566e9685de3c6ad94308491dbfc8327c01f38c85b470311bd21147ec8c855
results/analysis/qwen25_3b_benqa_ext_smoke26_paired_gaps.csv,analysis_table,499,238815c2d210ff2047e2c8e0fcc0516be7eae4f3f9ad11cb5f39f926a64d1080
results/analysis/qwen25_3b_benqa_ext_smoke26_summary.csv,analysis_table,371,3130899f040d87fa931c8a4997f63594e60a0d3d8c18b100ab670e24904b90c0
results/analysis/qwen25_3b_benqa_human_gold_974_item_matrix.csv,analysis_table,47095,dd9f9b6e89e2145d1a56e7dc71fd6d872728fc2f1ff4ee287364486144162f1c
results/analysis/qwen25_3b_benqa_human_gold_974_summary.csv,analysis_table,530,88e68b30617b119722617d8bdec4b723b84be8f2e26e94841b1b41d08b25e300
results/analysis/qwen25_3b_generated_bn_answer_audit_bnb_vs_banglish_bootstrap.csv,analysis_table,346,efa718a312851b13e0dd0f719bb24471621532bf3ea7aef2aec2944fa20c2a4a
results/analysis/qwen25_3b_generated_bn_answer_audit_dev50_item_compare.csv,analysis_table,27484,39ba18281200dbe6b5b8d6f1c428f503b3f9dd3f2a37cb3bbb65898e372f5103
results/analysis/qwen25_3b_generated_bn_answer_audit_dev50_summary.csv,analysis_table,311,20fcfcfcdbb3498e60a1a9fe215942731f47b186770ee27a0a992111fa8e54ce
results/analysis/qwen25_3b_generated_bn_answer_audit_phonetic_vs_banglish_bootstrap.csv,analysis_table,352,96fff74f4dae2ac8035acbea0ba58d363e359f58a0df0b7f2f0b21d1325f8277
results/analysis/qwen25_3b_generated_bn_v5_pv2_dev50_item_compare.csv,analysis_table,26967,eba5cd671d4981cac462930af5db39c394ff97a65448371b007dcffa435e0a0c
results/analysis/qwen25_3b_generated_bn_v5_pv2_dev50_summary.csv,analysis_table,314,8b877206efb47ba42f00fe685105d1cb1f075e0d997215ec75e80ff76906c450
results/analysis/qwen25_3b_generated_bn_v5_pv3_bnb_vs_banglish_bootstrap.csv,analysis_table,335,916ecd15726e9b1224cd6a87f44dad8c4aca740654bcec582e739289fd7cb153
results/analysis/qwen25_3b_generated_bn_v5_pv3_dev50_item_compare.csv,analysis_table,26495,17df7ea15789ca2f11c5f3be5352ce4080670a08e36afe426e7041451548850c
results/analysis/qwen25_3b_generated_bn_v5_pv3_dev50_summary.csv,analysis_table,313,dbbfa22d20e907034c31b4e98635e225fedd0cf7b0c419750726c85326c5f0fa
results/analysis/qwen25_3b_generated_bn_v5_pv3_phonetic_vs_banglish_bootstrap.csv,analysis_table,350,cfaebaa30df51abbe08842e88a77c8b96485ccd59c51cca7a324911c07a212f5
results/analysis/qwen25_3b_guarded_generated_en_v5_dev50_item_compare.csv,analysis_table,9411,b38655c9d6cc7dcf22d54a3c7097cbb57491ae9f306b4c459c93a4a059e4f54c
results/analysis/qwen25_3b_guarded_generated_en_v5_dev50_summary.csv,analysis_table,223,5ed5298a34e7c8751f04722da1967c058fe80d4be589fd550d536958f2babe0e
results/analysis/qwen25_3b_guarded_generated_en_v5_dev50_vs_banglish_bootstrap.csv,analysis_table,347,25a60f72f38302ade2eb88c9bf165520fde0edada0ea72178f724f418e61e992
results/analysis/qwen25_3b_pv3_bn_guarded_en_agreement_route_dev_items.csv,analysis_table,3257,fe7d1da2ff2c1dece4235690aad951b8094e838ce75f41f246336c8228500285
results/analysis/qwen25_3b_pv3_bn_guarded_en_agreement_route_dev_summary.csv,analysis_table,197,cc87ace14d9e02d978889f0088bca79cc0c60c02714ceda152de3f939ec893a7
results/analysis/qwen25_7b_8bit_validation200_v4_banglish_minus_bangla_bootstrap.csv,analysis_table,446,e2049755e91e97ee39ff9a0441d949bc82f94dce8ff82b0e831183f0340848ba
results/analysis/qwen25_7b_8bit_validation200_v4_banglish_minus_english_bootstrap.csv,analysis_table,443,3d871f561585da63aeeb2ff97c56e4d06614f2f7d53ce8db9604781f6c9209a9
results/analysis/qwen25_7b_8bit_validation200_v4_dev50_baseline_vs_selfnorm_items_reparsed.csv,analysis_table,29349,7933318904e1e3f936a876cb92b22aabeb4491a9ff1d2002400d650a6739c2ff
results/analysis/qwen25_7b_8bit_validation200_v4_dev50_baseline_vs_selfnorm_summary_reparsed.csv,analysis_table,135,7a930e50a7391427d5c667b591687e815bf06d3c0318a91bf33df3dbec247cf6
results/analysis/qwen25_7b_8bit_validation200_v4_dev50_selfnorm_bootstrap.csv,analysis_table,454,5326e4681650b1dd681cbe9c84fc27ec569a51cf791128d9cb4d660f3b9d2f34
results/analysis/qwen25_7b_8bit_validation200_v4_dev50_selfnorm_rewrite_quality_items_reparsed.csv,analysis_table,25514,644ac324375778f34988f55052cf1974239e9654fcf78f8a78a7817376d29a5e
results/analysis/qwen25_7b_8bit_validation200_v4_dev50_selfnorm_rewrite_quality_summary_reparsed.csv,analysis_table,366,2e1f0558129179c225186edc8121fcd8081b68f26039fa59024b081f2b7a29a1
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_by_split_dataset_variant_reparsed_rescored.csv,analysis_table,1196,45588c87bac66241224696a1a6bfd5cd6214a80d8a01d77a3aab3c1e98a4583e
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_by_split_variant_reparsed_rescored.csv,analysis_table,602,c34af80056e3105c7c6db41fad64b0bce5578997ad197218ca890aa7cf7253ef
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_selfnorm_answer_signal_parsed_disagree_bootstrap.csv,analysis_table,582,8cef24e859f6524febb8c47b0b64479a2cd02e875374a3b0955567ac0587e743
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_selfnorm_answer_signal_parsed_disagree_items.csv,analysis_table,31526,fac06b874ce1cc59addf5255659e48ddfe64d8dbeecded9183b19c2bf6941dc3
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_selfnorm_answer_signal_routing.csv,analysis_table,1866,a59fde22b39be8105e19909f517f2bfa3dcff83839060c28c9ac0f8095f51555
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_selfnorm_banglamath_route_bootstrap.csv,analysis_table,575,bb9552baeaf4106af61d16d92c47831c2d3e23d3270a2d99ea0e446eb384fd85
results/analysis/qwen25_7b_8bit_validation200_v4_devtest_selfnorm_banglamath_route_items.csv,analysis_table,30898,85f446f6cd39adda767f975cdc8bcd5bc11c6681c44e7583e72418f54db2cfcb
results/analysis/qwen25_7b_8bit_validation200_v4_full200_baseline_vs_selfnorm_items_reparsed.csv,analysis_table,116091,aef7b11128e0497dd6393e8e185048a0a80bf26289cf7ebfe69f8d619c63dffa
results/analysis/qwen25_7b_8bit_validation200_v4_full200_baseline_vs_selfnorm_summary_reparsed.csv,analysis_table,137,6b11d3cfcad9340ff7878ff018fa63e707c75646cb4c59d36bd6f15212ea6c72
results/analysis/qwen25_7b_8bit_validation200_v4_full200_selfnorm_bootstrap.csv,analysis_table,462,fa654877cd5e3fe1e3877e023e047e8cf9f5f3a11d1dd6159520c001cd440810
results/analysis/qwen25_7b_8bit_validation200_v4_selfnorm_preservation_v2_items.csv,analysis_table,110349,4a557f598ef088b149d74f0c896ca453226c18bc17719982e84986d37e1591aa
results/analysis/qwen25_7b_8bit_validation200_v4_selfnorm_preservation_v2_summary.csv,analysis_table,467,c187f1ec07841b6bd2d5b4d3800a436a87cd78254bf084826b58d63f9d920202
results/analysis/qwen25_7b_8bit_validation200_v4_test150_baseline_vs_selfnorm_items_reparsed.csv,analysis_table,86921,71bccc2d3b02775841a4c0c25da5a0f0098e8162c881bfc9110c7464430466dd
results/analysis/qwen25_7b_8bit_validation200_v4_test150_baseline_vs_selfnorm_summary_reparsed.csv,analysis_table,137,40096742860ab37e29f24172161853a4c05428f069c9afdfab5b225a44fb8322
results/analysis/qwen25_7b_8bit_validation200_v4_test150_selfnorm_bootstrap.csv,analysis_table,463,4056e792b3afa410b6bd239a1b9930deb944d43d284a26de8c54afa0b8057171
results/analysis/qwen25_7b_8bit_validation200_v4_test150_selfnorm_rewrite_quality_items_reparsed.csv,analysis_table,75355,cf958dfd424029512fb96c8ed0282f721e9a6fe53891aa9cccdf3ce951b71cb5
results/analysis/qwen25_7b_8bit_validation200_v4_test150_selfnorm_rewrite_quality_summary_reparsed.csv,analysis_table,371,1903a2f478212d93423f694ab425ace9c6c738a6e5fc31866676499cbe7ebb90
results/analysis/qwen25_7b_8bit_validation200_v5_vs_v4_banglish.md,analysis_table,2333,be12aa49aed6737833a15e1821d0f44fb902350608f9bddade1af442d8f51856
results/analysis/qwen25_7b_8bit_validation200_v5_vs_v4_banglish_items.csv,analysis_table,74003,0ce413422ebebf526cf23325cbc9564b46e6f9bf66ffedb4484c0bec4911e6b2
results/analysis/qwen25_7b_8bit_validation200_v5_vs_v4_banglish_summary.csv,analysis_table,808,541c2a0af9f00720ca7b75089091acdeeb1530cd01274fc86ea333e03987a9aa
results/analysis/qwen25_mgsm_bn50_128_banglish_minus_english_bootstrap.csv,analysis_table,423,eff2527997864e8c4e7ecb60b8592160ef252f4860ec92d47edc23944667fa8d
results/analysis/qwen25_mgsm_bn50_baseline_vs_selfnorm_items_reparsed.csv,analysis_table,51799,65c3fef8878ab241faf92179aaff050886ec2fed727335af6ce94ffae7324132
results/analysis/qwen25_mgsm_bn50_baseline_vs_selfnorm_summary_reparsed.csv,analysis_table,92,7e1e53e826d44ad2020becebb943270f17fb33a5b41de7d94ce75f90c5c81140
results/analysis/qwen25_mgsm_bn50_selfnorm_answer_signal_bootstrap.csv,analysis_table,354,935d24b35d4198a8c1b2b488989a603331f3d17b29c9ad8553ee32b646966a8c
results/analysis/qwen25_mgsm_bn50_selfnorm_answer_signal_routed_items.csv,analysis_table,22690,cbbab5291cfeac188551af62d6c565afdb8525cecd22659520046cbd19ec55c3
results/analysis/qwen25_mgsm_bn50_selfnorm_answer_signal_routing.csv,analysis_table,1219,6210e3ba467f7309514313b8f57f615567f838b99e7a893912ea3577d66022ad
results/analysis/qwen25_mgsm_bn50_selfnorm_bootstrap.csv,analysis_table,433,be3bea050b65af4692accfef7b863a511c8e6acdddfb096f92011d66305ca94b
results/analysis/qwen25_mgsm_bn50_selfnorm_quality_items_reparsed.csv,analysis_table,37785,06cd5b6f9e730ea8bdfb1280819abd652b823c543db7178a6f25aecc012d5996
results/analysis/qwen25_mgsm_bn50_selfnorm_quality_summary_reparsed.csv,analysis_table,265,4ae44b0a75a29ee35ef285f394d3b78d16ce5966db8e0119c1bffec2486bc2c6
results/analysis/qwen25_validation100_v2_banglish_minus_bangla_bootstrap.csv,analysis_table,418,9b2f2459327603e6f7e029bf413254437e28f485d115bc5a05d5b4de35b23d13
results/analysis/qwen25_validation100_v3_baseline_vs_extnorm_items_reparsed.csv,analysis_table,61502,5dbb30c5dd6db76b065cd984fef0682445b70428ea82a52589f417a377871027
results/analysis/qwen25_validation100_v3_baseline_vs_extnorm_summary_reparsed.csv,analysis_table,331,1ba8d7352a4516cc1654e042a509ffa0e39ec05ae1cb0e18a3d4597926bf6544
results/analysis/qwen25_validation100_v3_extnorm_bootstrap.csv,analysis_table,445,b8b0046330b6158fc421bfcda7a8b8050ba1fe064b462f5b09775df4c462f0a3
results/analysis/qwen25_validation100_v3_extnorm_quality_items_reparsed.csv,analysis_table,48213,2cda33590433425632ffc7daff3b47f67254815bf76d94154dc192cce3aee696
results/analysis/qwen25_validation100_v3_extnorm_quality_summary_reparsed.csv,analysis_table,379,196d76909ab4e4b4fbcef935c631c920fe5de45f7d4ad61a05d94b0f69dd88f4
results/analysis/qwen25_validation100_v3_selfnorm_bootstrap.csv,analysis_table,441,4ff7821149919ec5be483f0a0eaaf4cef8f18929c45f77bd88ae1555cd391f47
results/analysis/qwen25_validation200_v3_banglish_minus_bangla_bootstrap.csv,analysis_table,431,193aba8e8a2818adbf86213f93b5f242ef5a1ba890212e20159acd57afbba056
results/analysis/qwen25_validation200_v3_banglish_minus_english_bootstrap.csv,analysis_table,432,289b94d57d92d70c62c1d488bceed3587cc6a2d9ed531a655a486132bcb410ce
results/analysis/qwen25_validation200_v3_baseline_selfnorm_oracle_union.csv,analysis_table,372,c1f78fa153ac5b925749a60316da60f0846c23396ebbdfffbd6c3b54671112c1
results/analysis/qwen25_validation200_v3_baseline_selfnorm_oracle_union_overall.csv,analysis_table,259,e5916fa1af7970605c2d5806f38f66bb0ae5e3107638dadf8f115542e59fe672
results/analysis/qwen25_validation200_v3_baseline_vs_selfnorm_items_reparsed.csv,analysis_table,122029,4f662e15e67afd3199742925acf6f3b564d69e313400820f2585e8dbd21f557b
results/analysis/qwen25_validation200_v3_baseline_vs_selfnorm_summary_reparsed.csv,analysis_table,391,69546f12408fc5b4d12290f6dc431bb12380b28a8da141fdf97d13c0be7b18f6
results/analysis/qwen25_validation200_v3_clean_vs_noisy_items_reparsed.csv,analysis_table,71491,07b05c583b93874216941b8374a6b03ef03c0495f35f90da67019e9296d8ca4a
results/analysis/qwen25_validation200_v3_clean_vs_noisy_summary_reparsed.csv,analysis_table,244,1ed4363a3503c35cdd0138c12fe3efcde5f9121458f89555d484a00d76dd4679
results/analysis/qwen25_validation200_v3_cross_script_oracle_union.csv,analysis_table,363,c0221383a2035bdd781fb467d059d8f4004dac2ded14f87c09104bf240bae861
results/analysis/qwen25_validation200_v3_noisy_minus_clean_bootstrap.csv,analysis_table,434,60a37e18086714e6461f7ecc19bb3fb909d5158492073f370f7850258c9cb685
results/analysis/qwen25_validation200_v3_script_gap_items_reparsed.csv,analysis_table,43477,18105b8c412bb26434086a844695a8f0f74d1f2f7a7d707814072a8fc18d033f
results/analysis/qwen25_validation200_v3_script_gap_summary_reparsed.csv,analysis_table,804,22acb111bc446a983ec0babc3513086eab5e715eb20a069ec994cd4180eb06dd
results/analysis/qwen25_validation200_v3_selfnorm_bootstrap.csv,analysis_table,456,fafb32be80d325768cdd3eb40e745cebe4366bb5cae88ba255c77e56b2c72667
results/analysis/qwen25_validation200_v3_selfnorm_rewrite_quality_items_reparsed.csv,analysis_table,97793,b5004cf63421facc90d7f01c6e61f8a4475be13c5e61817530a1c3ab819f6462
results/analysis/qwen25_validation200_v3_selfnorm_rewrite_quality_summary_reparsed.csv,analysis_table,373,d627059643ee31892d8af233f9d0c8a78f70570c8ddfa3aaf5aa510496ba4c3d
results/analysis/qwen25_validation200_v3_selfnorm_routing_heuristics.csv,analysis_table,518,48ed5ec9fda20c51ab0e4ceaf2c7e56e8e10d73c48e1f4cd4b16fcdadecde8c6
results/analysis/qwen25_validation200_v3_vs_v4_banglish_items_reparsed.csv,analysis_table,73244,ceefcd1f8c5403b6eca359795452b2481e61ca2b73716b4a7e6e6b9f452fad5c
results/analysis/qwen25_validation200_v3_vs_v4_banglish_summary_reparsed.csv,analysis_table,244,b3c41948742e3da0a04ce3f7a371cf86171737872fed98c476104bed5fd3bf4d
results/analysis/qwen25_validation200_v4_auto_suggested_generic.md,analysis_table,1891,0e1e17f0b6f9a4e7f457fdaca0c03834d385b15ffcefd9faea222a979b29797f
results/analysis/qwen25_validation200_v4_auto_suggested_generic_items.csv,analysis_table,76448,d795702df451695e605ccef79baf20a392f00a7d37d46d80bca9b9a2b5fc23dc
results/analysis/qwen25_validation200_v4_auto_suggested_generic_summary.csv,analysis_table,807,11c819000c3fef83442ebd0e61b027e9c28d02b5901a9e54f26f7db2a92d8e03
results/analysis/qwen25_validation200_v4_auto_suggested_minus_v4_banglish_bootstrap.csv,analysis_table,454,7500c692492f2accc1547e550a9b31cb702fc91951ffb3df184f0b1dec5ac615
results/analysis/qwen25_validation200_v4_devtest_selfnorm_answer_signal_bootstrap.csv,analysis_table,592,20056e0d725fd3c5a706e9e28746804468ea9ccc527ace408faa66d4027f08bb
results/analysis/qwen25_validation200_v4_devtest_selfnorm_answer_signal_routed_breakdown.csv,analysis_table,1608,441789125070658af127cc4e4077f149b018814208c7103d5736b2f88f591096
results/analysis/qwen25_validation200_v4_devtest_selfnorm_answer_signal_routed_items.csv,analysis_table,41931,27e2aa1f0a6d8a776f098572972e080becc872d459fa4e10772ccef71465e2ce
results/analysis/qwen25_validation200_v4_devtest_selfnorm_answer_signal_routing.csv,analysis_table,2485,e69edfd470ddfe53358c4e32aab0b32871f1b52e6226775e43e5b1bba6a35d19
results/analysis/qwen25_validation200_v4_devtest_selfnorm_routing_heuristics.csv,analysis_table,1496,74249ffeff7e0e6e6ab4b467c08e17ce4719a97ed6cc283eb31ea91102550c8b
results/analysis/qwen25_validation200_v4_devtest_selfnorm_routing_selection.csv,analysis_table,256,af37fc0e7d343cbed00cb81ba83c751dd0cdca4f9b08e291adf755e72357ed9e
results/analysis/qwen25_validation200_v4_minus_v3_banglish_bootstrap.csv,analysis_table,437,0721fd4100d85009c87728f9a625e98e1a6b85a5a40d9e62f61bc3e34c1b496c
results/analysis/qwen25_validation200_v4_vs_auto_suggested_banglish_items_reparsed.csv,analysis_table,73262,9755458d53ddeb74614dbafe5fefad237cf5fd2cf9081425e42d6dc6b3e70924
results/analysis/qwen25_validation200_v4_vs_auto_suggested_banglish_summary_reparsed.csv,analysis_table,117,bd69f2d76bb1cb461beb13cb5ccfe9dc29f1aa008548b6915ba7bba434472e51
results/analysis/qwen25_validation200_v5_vs_v4_banglish.md,analysis_table,1743,843e99ebcc5cc849c22880f8146c5bbb8d6cf09a286e3f7e69bf5159de77c632
results/analysis/qwen25_validation200_v5_vs_v4_banglish_items.csv,analysis_table,70272,af99d52abbc263e81f50189fc406f361c810078298344c7b985a2572af3429da
results/analysis/qwen25_validation200_v5_vs_v4_banglish_summary.csv,analysis_table,800,9d75d36b327fe22395fdb20d98182999fcf30eb9b0a9d9d19169b3e6161eaca6
results/analysis/qwen2_5_3b_mgsm_bn50_v1_128_script_gap_items_reparsed_v2.csv,analysis_table,12267,33d5d7effb6963c4c336b73ea5655d6a17c41989f069657a1a60ef340f16b340
results/analysis/qwen2_5_3b_mgsm_bn50_v1_128_script_gap_summary_reparsed_v2.csv,analysis_table,323,507d69860d96d1191b112b7c50c9b01030ef71ec8d81f0bc8422974176151c4b
results/analysis/qwen2_5_3b_mgsm_bn50_v1_64_vs_128_items_reparsed_v2.csv,analysis_table,48655,641533d2ce392e2570de267ffeba89ff3c0341cb54cdcecbdf12dd11a72e48ad
results/analysis/qwen2_5_3b_mgsm_bn50_v1_64_vs_128_summary_reparsed_v2.csv,analysis_table,304,0786f7da1c45004c2fb6631bafee5be5082b6093fefef73db295dc25a2583b1a
results/analysis/qwen2_5_3b_mgsm_bn50_v1_script_gap_items_reparsed.csv,analysis_table,12364,32708401f237eae6e40533d30028a155b1b6135c33cecb055559f98fefd1b8e7
results/analysis/qwen2_5_3b_mgsm_bn50_v1_script_gap_items_reparsed_v2.csv,analysis_table,12229,ebd05d96904eedd17a39a70b8d156af662480705d61608def9e311e69ccaa3c6
results/analysis/qwen2_5_3b_mgsm_bn50_v1_script_gap_summary_reparsed.csv,analysis_table,323,507d69860d96d1191b112b7c50c9b01030ef71ec8d81f0bc8422974176151c4b
results/analysis/qwen2_5_3b_mgsm_bn50_v1_script_gap_summary_reparsed_v2.csv,analysis_table,323,507d69860d96d1191b112b7c50c9b01030ef71ec8d81f0bc8422974176151c4b
results/analysis/qwen2_5_3b_validation100_v2_script_gap_items.csv,analysis_table,24533,42831bf165593626be42af8e9ae0e5b404298db4eae6a1e7b71158c7b1e15c19
results/analysis/qwen2_5_3b_validation100_v2_script_gap_summary.csv,analysis_table,801,70aa6065e4156a312392424f694eff58441d47d9ad930b4d9d9173b5b475bca1
results/analysis/qwen2_5_3b_validation100_v2_vs_v3_banglish_items.csv,analysis_table,39001,2a24606b4c246a8b6c70999bd9a75a565bbd1fdcd89e0efcd4661e2bb9941406
results/analysis/qwen2_5_3b_validation100_v2_vs_v3_banglish_items_reparsed.csv,analysis_table,39001,2a24606b4c246a8b6c70999bd9a75a565bbd1fdcd89e0efcd4661e2bb9941406
results/analysis/qwen2_5_3b_validation100_v2_vs_v3_banglish_summary.csv,analysis_table,387,a20f2f73d202a3dfff370db0e5a8925180af17e8e4187cec616b5ed292d3a3d8
results/analysis/qwen2_5_3b_validation100_v2_vs_v3_banglish_summary_reparsed.csv,analysis_table,387,a20f2f73d202a3dfff370db0e5a8925180af17e8e4187cec616b5ed292d3a3d8
results/analysis/qwen2_5_3b_validation100_v3_baseline_vs_selfnorm_items.csv,analysis_table,65006,a2154a40b4d430188773cb9838d4abc38dec6edb03802eb095e2db5a38c6b880
results/analysis/qwen2_5_3b_validation100_v3_baseline_vs_selfnorm_items_reparsed.csv,analysis_table,65017,825f136d181fb05448af717ea96509b091c9fd8f7d642f6bc16391ddd9efb959
results/analysis/qwen2_5_3b_validation100_v3_baseline_vs_selfnorm_summary.csv,analysis_table,390,98b4865e8919564ba107d9c53fc65793c7bcdb9753f93f3354821022bb3975e0
results/analysis/qwen2_5_3b_validation100_v3_baseline_vs_selfnorm_summary_reparsed.csv,analysis_table,389,a032fdaf5c2dae6d14a6535e94578f539923a6a533061003d8c68db4c6219841
results/analysis/qwen2_5_3b_validation100_v3_baseline_vs_selftranslate_en_items_reparsed.csv,analysis_table,51184,bcf3d4ab0c9a066ef05506d72a87b87971396fa4dc36b7ed981fb3eaac4d31ad
results/analysis/qwen2_5_3b_validation100_v3_baseline_vs_selftranslate_en_summary_reparsed.csv,analysis_table,276,ab16b510520cc237759e86d352585469b8d7e61aa8071e0b4b4cfc40422a70b0
results/analysis/qwen3_1_7b_nothink_validation200_v4_banglish_minus_bangla_bootstrap.csv,analysis_table,427,1a5b72fe4132975323f2ce78c5ff2db09990fd68f06b71d73c62709892eccae9
results/analysis/qwen3_1_7b_nothink_validation200_v4_banglish_minus_english_bootstrap.csv,analysis_table,431,1b7c476f6b76cbae3a9bbc9d781e898ae2eac8f0c3ed1f8c6f8d96d83e403abd
results/analysis/qwen3_1_7b_nothink_validation200_v4_devtest_by_split_dataset_variant_reparsed_rescored.csv,analysis_table,1088,6fdf0b40b593d7320ed956b321a140fe0b08fbed8817d687944d81ff130139cf
results/analysis/qwen3_1_7b_nothink_validation200_v4_devtest_by_split_variant_reparsed_rescored.csv,analysis_table,549,5123240ffcc33e8135aafef874dc9ba013705080c59741dfbae596177ffc4572
results/analysis/qwen3_4b_generated_bn_answer_audit_bnb_vs_banglish_bootstrap.csv,analysis_table,346,1d444816fc0ffe535aa4c6babd0370b4f77972a3ef3199bd4ae9a25f4f70d5cb
results/analysis/qwen3_4b_generated_bn_answer_audit_dev50_item_compare.csv,analysis_table,28079,9c6a18e2d9aecb6bb983681bc5302a25d6ff2456ecec484a90692be5d9c9f2c9
